# DEBT REGISTER, NOT AN APPROVAL -- generated by
# scripts/check-attr-spread-collision.sh --update-baseline. Every line below is a real,
# live "spread" instance of the duplicate-attribute defect this gate looks for (see
# check-attr-spread-collision.sh's own header, and
# dev-docs/issues/duplicate-attribute-findings.md for the full breakdown), listed here
# only because fixing every pre-existing site was out of scope for the lane that added
# this gate. Format: file<TAB>enclosing-fn<TAB>attribute-name, one line per finding
# (duplicates meaningful -- a multiset, not a set; see the .sh header for why). Do not
# hand-edit: adding a line here to silence a real new finding defeats the gate: fix the
# site instead, or re-run with --update-baseline and explain why in the commit.
primitives/src/alert_dialog.rs	AlertDialogContent	aria_describedby
primitives/src/alert_dialog.rs	AlertDialogContent	aria_describedby
primitives/src/alert_dialog.rs	AlertDialogContent	aria_labelledby
primitives/src/alert_dialog.rs	AlertDialogContent	aria_labelledby
primitives/src/alert_dialog.rs	AlertDialogContent	aria_modal
primitives/src/alert_dialog.rs	AlertDialogContent	aria_modal
primitives/src/alert_dialog.rs	AlertDialogContent	role
primitives/src/alert_dialog.rs	AlertDialogContent	role
primitives/src/alert_dialog.rs	AlertDialogDescription	id
primitives/src/alert_dialog.rs	AlertDialogRoot	data-state
primitives/src/alert_dialog.rs	AlertDialogTitle	id
primitives/src/aspect_ratio.rs	AspectRatio	style
primitives/src/avatar.rs	Avatar	data-state
primitives/src/avatar.rs	Avatar	role
primitives/src/avatar.rs	AvatarImage	style
primitives/src/calendar.rs	Calendar	aria_label
primitives/src/calendar.rs	Calendar	data-direction
primitives/src/calendar.rs	Calendar	data-disabled
primitives/src/calendar.rs	Calendar	role
primitives/src/calendar.rs	CalendarGridHead	aria_hidden
primitives/src/calendar.rs	CalendarGridRoot	data-direction
primitives/src/calendar.rs	CalendarGridRoot	dir
primitives/src/calendar.rs	CalendarGridRoot	role
primitives/src/calendar.rs	CalendarGridWeek	role
primitives/src/calendar.rs	CalendarHeader	aria-level
primitives/src/calendar.rs	CalendarHeader	role
primitives/src/calendar.rs	CalendarNextMonthButton	aria_label
primitives/src/calendar.rs	CalendarNextMonthButton	disabled
primitives/src/calendar.rs	CalendarNextMonthButton	type
primitives/src/calendar.rs	CalendarPreviousMonthButton	aria_label
primitives/src/calendar.rs	CalendarPreviousMonthButton	disabled
primitives/src/calendar.rs	CalendarPreviousMonthButton	type
primitives/src/calendar.rs	CalendarSelectMonthOption	selected
primitives/src/calendar.rs	CalendarSelectMonthOption	value
primitives/src/calendar.rs	CalendarSelectMonthSelect	aria_label
primitives/src/calendar.rs	CalendarSelectYearOption	selected
primitives/src/calendar.rs	CalendarSelectYearOption	value
primitives/src/calendar.rs	CalendarSelectYearSelect	aria_label
primitives/src/calendar.rs	RangeCalendar	aria_label
primitives/src/calendar.rs	RangeCalendar	data-direction
primitives/src/calendar.rs	RangeCalendar	data-disabled
primitives/src/calendar.rs	RangeCalendar	role
primitives/src/calendar.rs	RangeCalendarDay	tabindex
primitives/src/calendar.rs	RangeCalendarDay	type
primitives/src/calendar.rs	SingleCalendarDay	tabindex
primitives/src/calendar.rs	SingleCalendarDay	type
primitives/src/carousel.rs	Carousel	aria_roledescription
primitives/src/carousel.rs	Carousel	data-direction
primitives/src/carousel.rs	Carousel	data-orientation
primitives/src/carousel.rs	Carousel	role
primitives/src/carousel.rs	CarouselContent	data-draggable
primitives/src/carousel.rs	CarouselContent	data-orientation
primitives/src/carousel.rs	CarouselContent	style
primitives/src/carousel.rs	CarouselContent	tabindex
primitives/src/carousel.rs	CarouselItem	aria_label
primitives/src/carousel.rs	CarouselItem	aria_roledescription
primitives/src/carousel.rs	CarouselItem	data-selected
primitives/src/carousel.rs	CarouselItem	role
primitives/src/carousel.rs	CarouselItem	style
primitives/src/carousel.rs	CarouselNext	aria_controls
primitives/src/carousel.rs	CarouselNext	aria_label
primitives/src/carousel.rs	CarouselNext	disabled
primitives/src/carousel.rs	CarouselNext	type
primitives/src/carousel.rs	CarouselPrevious	aria_controls
primitives/src/carousel.rs	CarouselPrevious	aria_label
primitives/src/carousel.rs	CarouselPrevious	disabled
primitives/src/carousel.rs	CarouselPrevious	type
primitives/src/chart/components/chart.rs	Chart	aria-roledescription
primitives/src/chart/components/chart.rs	Chart	data-direction
primitives/src/chart/components/chart.rs	Chart	data-slot
primitives/src/chart/components/chart.rs	Chart	role
primitives/src/chart/components/chart.rs	Chart	tabindex
primitives/src/chart/components/container.rs	ChartContainer	data-chart
primitives/src/chart/components/container.rs	ChartContainer	data-kind
primitives/src/chart/components/legend.rs	ChartLegend	data-align
primitives/src/chart/components/legend.rs	ChartLegend	data-slot
primitives/src/chart/components/tooltip.rs	ChartTooltip	aria-hidden
primitives/src/chart/components/tooltip.rs	ChartTooltip	data-slot
primitives/src/chart/components/tooltip.rs	ChartTooltip	data-state
primitives/src/chart/components/tooltip.rs	ChartTooltip	style
primitives/src/checkbox.rs	BubbleInput	aria_hidden
primitives/src/checkbox.rs	BubbleInput	id
primitives/src/checkbox.rs	BubbleInput	initial_checked
primitives/src/checkbox.rs	BubbleInput	tabindex
primitives/src/checkbox.rs	BubbleInput	type
primitives/src/checkbox.rs	Checkbox	aria_checked
primitives/src/checkbox.rs	Checkbox	aria_required
primitives/src/checkbox.rs	Checkbox	data-disabled
primitives/src/checkbox.rs	Checkbox	data-state
primitives/src/checkbox.rs	Checkbox	role
primitives/src/checkbox.rs	Checkbox	type
primitives/src/checkbox.rs	CheckboxIndicator	data-disabled
primitives/src/checkbox.rs	CheckboxIndicator	data-state
primitives/src/collapsible.rs	CollapsibleContent	data-disabled
primitives/src/collapsible.rs	CollapsibleContent	data-open
primitives/src/color_picker.rs	AreaThumb	aria_label
primitives/src/color_picker.rs	AreaThumb	data-dragging
primitives/src/color_picker.rs	AreaThumb	style
primitives/src/color_picker.rs	AreaThumb	tabindex
primitives/src/color_picker.rs	AreaThumbSaturationInput	aria_label
primitives/src/color_picker.rs	AreaThumbSaturationInput	aria_orientation
primitives/src/color_picker.rs	AreaThumbSaturationInput	aria_roledescription
primitives/src/color_picker.rs	AreaThumbSaturationInput	aria_valuetext
primitives/src/color_picker.rs	AreaThumbSaturationInput	max
primitives/src/color_picker.rs	AreaThumbSaturationInput	min
primitives/src/color_picker.rs	AreaThumbSaturationInput	step
primitives/src/color_picker.rs	AreaThumbSaturationInput	tabindex
primitives/src/color_picker.rs	AreaThumbSaturationInput	type
primitives/src/color_picker.rs	AreaThumbSaturationInput	value
primitives/src/color_picker.rs	AreaThumbValueInput	aria_label
primitives/src/color_picker.rs	AreaThumbValueInput	aria_orientation
primitives/src/color_picker.rs	AreaThumbValueInput	aria_roledescription
primitives/src/color_picker.rs	AreaThumbValueInput	aria_valuetext
primitives/src/color_picker.rs	AreaThumbValueInput	max
primitives/src/color_picker.rs	AreaThumbValueInput	min
primitives/src/color_picker.rs	AreaThumbValueInput	step
primitives/src/color_picker.rs	AreaThumbValueInput	tabindex
primitives/src/color_picker.rs	AreaThumbValueInput	type
primitives/src/color_picker.rs	AreaThumbValueInput	value
primitives/src/color_picker.rs	AreaTrack	style
primitives/src/color_picker.rs	ColorArea	role
primitives/src/color_picker.rs	ColorPicker	aria_label
primitives/src/color_picker.rs	ColorPicker	data-disabled
primitives/src/color_picker.rs	ColorPicker	role
primitives/src/combobox/components/combobox.rs	Combobox	data-disabled
primitives/src/combobox/components/combobox.rs	Combobox	data-state
primitives/src/combobox/components/empty.rs	ComboboxEmpty	role
primitives/src/combobox/components/input.rs	ComboboxInput	aria_activedescendant
primitives/src/combobox/components/input.rs	ComboboxInput	aria_autocomplete
primitives/src/combobox/components/input.rs	ComboboxInput	aria_controls
primitives/src/combobox/components/input.rs	ComboboxInput	aria_expanded
primitives/src/combobox/components/input.rs	ComboboxInput	aria_haspopup
primitives/src/combobox/components/input.rs	ComboboxInput	autocomplete
primitives/src/combobox/components/input.rs	ComboboxInput	data-state
primitives/src/combobox/components/input.rs	ComboboxInput	disabled
primitives/src/combobox/components/input.rs	ComboboxInput	role
primitives/src/combobox/components/input.rs	ComboboxInput	spellcheck
primitives/src/combobox/components/input.rs	ComboboxInput	style
primitives/src/combobox/components/input.rs	ComboboxInput	type
primitives/src/combobox/components/input.rs	ComboboxInput	value
primitives/src/combobox/components/list.rs	ComboboxListRendered	data-state
primitives/src/combobox/components/list.rs	ComboboxListRendered	data-state
primitives/src/combobox/components/list.rs	ComboboxListRendered	popover
primitives/src/combobox/components/list.rs	ComboboxListRendered	role
primitives/src/combobox/components/list.rs	ComboboxListRendered	role
primitives/src/combobox/components/option.rs	ComboboxOption	aria_disabled
primitives/src/combobox/components/option.rs	ComboboxOption	aria_selected
primitives/src/combobox/components/option.rs	ComboboxOption	data-disabled
primitives/src/combobox/components/option.rs	ComboboxOption	data-highlighted
primitives/src/combobox/components/option.rs	ComboboxOption	data-selected
primitives/src/combobox/components/option.rs	ComboboxOption	role
primitives/src/command.rs	Command	data-disabled
primitives/src/command.rs	CommandEmpty	role
primitives/src/command.rs	CommandGroup	aria_disabled
primitives/src/command.rs	CommandGroup	aria_labelledby
primitives/src/command.rs	CommandGroup	role
primitives/src/command.rs	CommandInput	aria_activedescendant
primitives/src/command.rs	CommandInput	aria_autocomplete
primitives/src/command.rs	CommandInput	aria_controls
primitives/src/command.rs	CommandInput	aria_expanded
primitives/src/command.rs	CommandInput	autocomplete
primitives/src/command.rs	CommandInput	autofocus
primitives/src/command.rs	CommandInput	disabled
primitives/src/command.rs	CommandInput	role
primitives/src/command.rs	CommandInput	spellcheck
primitives/src/command.rs	CommandInput	type
primitives/src/command.rs	CommandInput	value
primitives/src/command.rs	CommandItem	aria_disabled
primitives/src/command.rs	CommandItem	aria_selected
primitives/src/command.rs	CommandItem	data-disabled
primitives/src/command.rs	CommandItem	data-highlighted
primitives/src/command.rs	CommandItem	data-selected
primitives/src/command.rs	CommandItem	role
primitives/src/command.rs	CommandList	role
primitives/src/context_menu.rs	ContextMenuContentRendered	aria_orientation
primitives/src/context_menu.rs	ContextMenuContentRendered	aria_orientation
primitives/src/context_menu.rs	ContextMenuContentRendered	data-state
primitives/src/context_menu.rs	ContextMenuContentRendered	data-state
primitives/src/context_menu.rs	ContextMenuContentRendered	popover
primitives/src/context_menu.rs	ContextMenuContentRendered	role
primitives/src/context_menu.rs	ContextMenuContentRendered	role
primitives/src/context_menu.rs	ContextMenuContentRendered	tabindex
primitives/src/context_menu.rs	ContextMenuContentRendered	tabindex
primitives/src/context_menu.rs	ContextMenuItem	aria_disabled
primitives/src/context_menu.rs	ContextMenuItem	data-disabled
primitives/src/context_menu.rs	ContextMenuItem	role
primitives/src/context_menu.rs	ContextMenuItem	tabindex
primitives/src/context_menu.rs	ContextMenuSubContentRendered	data-direction
primitives/src/context_menu.rs	ContextMenuSubContentRendered	data-direction
primitives/src/context_menu.rs	ContextMenuSubContentRendered	data-state
primitives/src/context_menu.rs	ContextMenuSubContentRendered	data-state
primitives/src/context_menu.rs	ContextMenuSubContentRendered	dir
primitives/src/context_menu.rs	ContextMenuSubContentRendered	dir
primitives/src/context_menu.rs	ContextMenuSubContentRendered	popover
primitives/src/context_menu.rs	ContextMenuSubContentRendered	role
primitives/src/context_menu.rs	ContextMenuSubContentRendered	role
primitives/src/context_menu.rs	ContextMenuSubItem	aria_disabled
primitives/src/context_menu.rs	ContextMenuSubItem	data-disabled
primitives/src/context_menu.rs	ContextMenuSubItem	role
primitives/src/context_menu.rs	ContextMenuSubItem	tabindex
primitives/src/date_picker.rs	DatePicker	aria_label
primitives/src/date_picker.rs	DatePicker	data-disabled
primitives/src/date_picker.rs	DatePicker	role
primitives/src/date_picker.rs	DatePickerSeparator	aria_hidden
primitives/src/date_picker.rs	DatePickerSeparator	is-separator
primitives/src/date_picker.rs	DatePickerSeparator	no-date
primitives/src/date_picker.rs	DatePickerSeparator	tabindex
primitives/src/date_picker.rs	DateRangePicker	aria_label
primitives/src/date_picker.rs	DateRangePicker	data-disabled
primitives/src/date_picker.rs	DateRangePicker	role
primitives/src/date_picker.rs	DateSegment	aria_valuemax
primitives/src/date_picker.rs	DateSegment	aria_valuemin
primitives/src/date_picker.rs	DateSegment	aria_valuenow
primitives/src/date_picker.rs	DateSegment	aria_valuetext
primitives/src/date_picker.rs	DateSegment	contenteditable
primitives/src/date_picker.rs	DateSegment	data-disabled
primitives/src/date_picker.rs	DateSegment	enterkeyhint
primitives/src/date_picker.rs	DateSegment	id
primitives/src/date_picker.rs	DateSegment	inputmode
primitives/src/date_picker.rs	DateSegment	no-date
primitives/src/date_picker.rs	DateSegment	role
primitives/src/date_picker.rs	DateSegment	spellcheck
primitives/src/date_picker.rs	DateSegment	tabindex
primitives/src/dialog.rs	DialogContentModal	aria_describedby
primitives/src/dialog.rs	DialogContentModal	aria_describedby
primitives/src/dialog.rs	DialogContentModal	aria_labelledby
primitives/src/dialog.rs	DialogContentModal	aria_labelledby
primitives/src/dialog.rs	DialogContentModal	aria_modal
primitives/src/dialog.rs	DialogContentModal	aria_modal
primitives/src/dialog.rs	DialogContentModal	role
primitives/src/dialog.rs	DialogContentModal	role
primitives/src/dialog.rs	DialogContentNonModal	aria_describedby
primitives/src/dialog.rs	DialogContentNonModal	aria_labelledby
primitives/src/dialog.rs	DialogContentNonModal	aria_modal
primitives/src/dialog.rs	DialogContentNonModal	role
primitives/src/dialog.rs	DialogRoot	aria_hidden
primitives/src/dialog.rs	DialogRoot	data-state
primitives/src/drag_and_drop_list.rs	DragAndDropDropIndicator	data-position
primitives/src/drag_and_drop_list.rs	DragAndDropInstructions	id
primitives/src/drag_and_drop_list.rs	DragAndDropInstructions	style
primitives/src/drag_and_drop_list.rs	DragAndDropListItem	aria_grabbed
primitives/src/drag_and_drop_list.rs	DragAndDropListItem	aria_roledescription
primitives/src/drag_and_drop_list.rs	DragAndDropListItem	data-drop-at-origin
primitives/src/drag_and_drop_list.rs	DragAndDropListItem	data-focus-visible
primitives/src/drag_and_drop_list.rs	DragAndDropListItem	data-is-grabbing
primitives/src/drag_and_drop_list.rs	DragAndDropListItem	draggable
primitives/src/drag_and_drop_list.rs	DragAndDropListItem	tabindex
primitives/src/drag_and_drop_list.rs	DragAndDropListItems	aria_describedby
primitives/src/drag_and_drop_list.rs	DragAndDropListItems	aria_roledescription
primitives/src/drag_and_drop_list.rs	DragAndDropLiveRegion	aria_atomic
primitives/src/drag_and_drop_list.rs	DragAndDropLiveRegion	aria_live
primitives/src/drag_and_drop_list.rs	DragAndDropLiveRegion	role
primitives/src/drag_and_drop_list.rs	DragAndDropLiveRegion	style
primitives/src/dropdown_menu.rs	DropdownMenuContentRendered	data-state
primitives/src/dropdown_menu.rs	DropdownMenuContentRendered	data-state
primitives/src/dropdown_menu.rs	DropdownMenuContentRendered	popover
primitives/src/dropdown_menu.rs	DropdownMenuContentRendered	role
primitives/src/dropdown_menu.rs	DropdownMenuContentRendered	role
primitives/src/dropdown_menu.rs	DropdownMenuItem	aria_disabled
primitives/src/dropdown_menu.rs	DropdownMenuItem	data-disabled
primitives/src/dropdown_menu.rs	DropdownMenuItem	role
primitives/src/dropdown_menu.rs	DropdownMenuItem	tabindex
primitives/src/dropdown_menu.rs	DropdownMenuSubContentRendered	data-direction
primitives/src/dropdown_menu.rs	DropdownMenuSubContentRendered	data-direction
primitives/src/dropdown_menu.rs	DropdownMenuSubContentRendered	data-state
primitives/src/dropdown_menu.rs	DropdownMenuSubContentRendered	data-state
primitives/src/dropdown_menu.rs	DropdownMenuSubContentRendered	dir
primitives/src/dropdown_menu.rs	DropdownMenuSubContentRendered	dir
primitives/src/dropdown_menu.rs	DropdownMenuSubContentRendered	popover
primitives/src/dropdown_menu.rs	DropdownMenuSubContentRendered	role
primitives/src/dropdown_menu.rs	DropdownMenuSubContentRendered	role
primitives/src/dropdown_menu.rs	DropdownMenuSubItem	aria_disabled
primitives/src/dropdown_menu.rs	DropdownMenuSubItem	data-disabled
primitives/src/dropdown_menu.rs	DropdownMenuSubItem	role
primitives/src/dropdown_menu.rs	DropdownMenuSubItem	tabindex
primitives/src/hover_card.rs	HoverCard	data-disabled
primitives/src/hover_card.rs	HoverCard	data-state
primitives/src/hover_card.rs	HoverCardContentRendered	data-align
primitives/src/hover_card.rs	HoverCardContentRendered	data-align
primitives/src/hover_card.rs	HoverCardContentRendered	data-side
primitives/src/hover_card.rs	HoverCardContentRendered	data-side
primitives/src/hover_card.rs	HoverCardContentRendered	data-state
primitives/src/hover_card.rs	HoverCardContentRendered	data-state
primitives/src/hover_card.rs	HoverCardContentRendered	popover
primitives/src/hover_card.rs	HoverCardContentRendered	role
primitives/src/hover_card.rs	HoverCardContentRendered	role
primitives/src/hover_card.rs	HoverCardTrigger	aria_describedby
primitives/src/hover_card.rs	HoverCardTrigger	role
primitives/src/hover_card.rs	HoverCardTrigger	style
primitives/src/hover_card.rs	HoverCardTrigger	tabindex
primitives/src/input_otp.rs	InputOtp	autocapitalize
primitives/src/input_otp.rs	InputOtp	autocomplete
primitives/src/input_otp.rs	InputOtp	inputmode
primitives/src/input_otp.rs	InputOtp	maxlength
primitives/src/input_otp.rs	InputOtp	pattern
primitives/src/input_otp.rs	InputOtp	spellcheck
primitives/src/input_otp.rs	InputOtp	type
primitives/src/input_otp.rs	InputOtpSlot	data-active
primitives/src/input_otp.rs	InputOtpSlot	data-disabled
primitives/src/input_otp.rs	InputOtpSlot	data-slot-index
primitives/src/label.rs	Label	for
primitives/src/menubar.rs	Menubar	data-direction
primitives/src/menubar.rs	Menubar	data-disabled
primitives/src/menubar.rs	Menubar	role
primitives/src/menubar.rs	Menubar	tabindex
primitives/src/menubar.rs	MenubarContentRendered	data-state
primitives/src/menubar.rs	MenubarContentRendered	data-state
primitives/src/menubar.rs	MenubarContentRendered	popover
primitives/src/menubar.rs	MenubarContentRendered	role
primitives/src/menubar.rs	MenubarContentRendered	role
primitives/src/menubar.rs	MenubarItem	aria_disabled
primitives/src/menubar.rs	MenubarItem	data-disabled
primitives/src/menubar.rs	MenubarItem	role
primitives/src/menubar.rs	MenubarItem	tabindex
primitives/src/menubar.rs	MenubarTrigger	role
primitives/src/menubar.rs	MenubarTrigger	style
primitives/src/menubar.rs	MenubarTrigger	tabindex
primitives/src/menubar.rs	MenubarTrigger	type
primitives/src/navbar.rs	Navbar	data-direction
primitives/src/navbar.rs	Navbar	data-disabled
primitives/src/navbar.rs	Navbar	role
primitives/src/navbar.rs	Navbar	tabindex
primitives/src/navbar.rs	NavbarContentRendered	data-open-menu-direction
primitives/src/navbar.rs	NavbarContentRendered	data-open-menu-direction
primitives/src/navbar.rs	NavbarContentRendered	data-state
primitives/src/navbar.rs	NavbarContentRendered	data-state
primitives/src/navbar.rs	NavbarContentRendered	popover
primitives/src/navbar.rs	NavbarContentRendered	role
primitives/src/navbar.rs	NavbarContentRendered	role
primitives/src/navbar.rs	NavbarNav	data-disabled
primitives/src/navbar.rs	NavbarNav	data-state
primitives/src/navbar.rs	NavbarNav	role
primitives/src/navbar.rs	NavbarTrigger	role
primitives/src/navbar.rs	NavbarTrigger	style
primitives/src/navbar.rs	NavbarTrigger	tabindex
primitives/src/navbar.rs	NavbarTrigger	type
primitives/src/navigation_menu.rs	NavigationMenu	data-disabled
primitives/src/navigation_menu.rs	NavigationMenuContentRendered	data-state
primitives/src/navigation_menu.rs	NavigationMenuContentRendered	data-state
primitives/src/navigation_menu.rs	NavigationMenuContentRendered	popover
primitives/src/navigation_menu.rs	NavigationMenuItem	data-disabled
primitives/src/navigation_menu.rs	NavigationMenuItem	data-state
primitives/src/navigation_menu.rs	NavigationMenuLink	aria_current
primitives/src/navigation_menu.rs	NavigationMenuLink	aria_disabled
primitives/src/navigation_menu.rs	NavigationMenuLink	data-active
primitives/src/navigation_menu.rs	NavigationMenuLink	data-disabled
primitives/src/navigation_menu.rs	NavigationMenuTrigger	aria_controls
primitives/src/navigation_menu.rs	NavigationMenuTrigger	aria_expanded
primitives/src/navigation_menu.rs	NavigationMenuTrigger	data-disabled
primitives/src/navigation_menu.rs	NavigationMenuTrigger	data-state
primitives/src/navigation_menu.rs	NavigationMenuTrigger	style
primitives/src/navigation_menu.rs	NavigationMenuTrigger	type
